,NASDAQ,AAPl,MSFT,GOOG,AMZN,NVDA,TSLA,META,AVGO,COST,PEP,AMGN,TXN,AMD,TMUS,NFLX,CMCSA,AZN,CSCO,ASML,ADBE,INTC,INTU,SNY,KHC,HON,QCOM,AMAT,BKNG,SBUX,ISRG,ADP,MDLZ,MAR,VRTX,REGN,ADI,ORLY,LRCX,MU,ATVI,CME,PANW,EQIX,SNPS,CHTR,NTES,MELI,PYPL,CDNS,CSX
4/9/2018 16:00:00,6950.34,42.51,90.77,50.77,70.3,53.85,19.31,157.93,234.74,184.41,109.38,166.05,99.81,9.53,59.74,289.93,33.95,35.9,41.17,198.53,219.17,49.55,169.39,40.73,60.65,136.74,53.43,53.02,2048.74,58.7,135.22,114.44,41.68,130.72,156.76,319.7,87.99,232.28,193.12,47.96,65.77,159.18,62.64,409.57,81.75,316.51,56.1,342.67,75.19,36.25,18.14
4/10/2018 16:00:00,7094.3,43.31,92.88,51.58,71.81,56.98,20.31,165.04,239.75,183.55,109.4,168.22,102.36,9.98,63.13,298.07,33.86,36.69,42.51,205.55,224.53,51.27,171.31,41.22,61.25,139.42,54.77,54.8,2077.59,59.41,139.57,115.91,41.74,129.84,161.17,328.04,90.03,236.69,200.17,50.48,66.52,163.59,62.27,405.59,82.63,308.24,56.5,347.83,76.79,37.01,18.42
4/11/2018 16:00:00,7069.03,43.11,91.86,51,71.35,56.56,20.06,166.32,240.32,184.65,108.68,173.52,102.34,9.82,62.92,303.67,33.56,36.44,42.43,205.55,223.63,51.1,171.59,40.76,61.54,138.13,55.01,54.95,2080.65,59.42,137.37,115.58,41.83,132.03,158.89,322.78,90.8,232.79,200.86,50.48,65.85,161.26,62.33,408.98,83.16,303.33,56.35,328.7,76.5,36.7,18.34
4/12/2018 16:00:00,7140.25,43.54,93.58,51.63,72.43,58.65,19.61,163.87,239.43,188.82,108.31,172,104.24,10.08,63.02,309.25,33.13,36.36,43.34,206.24,226.96,52.72,173.63,40.93,60.94,140.23,55.2,56.43,2085.81,59.43,138.35,115.26,42.03,133.01,161.98,325.08,93.02,229.85,206.02,52.59,67.22,164.21,63.49,401.2,84.48,306.34,55.16,327.4,77.46,37.47,18.7
4/13/2018 16:00:00,7106.65,43.68,93.08,51.46,71.54,57.88,20.02,164.52,246.94,188.91,109.26,168.14,102.16,9.93,61.95,311.65,33.02,36.32,43,205.65,224.06,51.86,171.99,40.56,60.92,139.89,55.73,56.07,2085.86,59.24,138.21,115.27,42.09,131.06,161.39,321.56,92.78,224.87,203.74,52.23,65.88,163.42,62.46,401.45,83.82,305.91,54.6,329.67,77.27,37.3,18.53
4/16/2018 16:00:00,7156.29,43.96,94.17,51.9,72.08,57.87,19.41,164.83,249.37,194.58,109.92,169.62,103.5,10.09,62.75,307.78,33.53,35.75,43.3,206.7,226.52,52.4,175.3,40.75,61.19,140.5,54.77,56.87,2096.59,59.43,139.46,116.91,42.23,133.47,158.7,318.2,93.14,226.77,203.55,51.65,66.56,164.02,63.01,405.52,84.48,312.84,54.54,322.78,77.8,37.54,18.8
4/17/2018 16:00:00,7281.1,44.56,96.07,53.71,75.19,59.39,19.18,168.66,251.74,196,108.87,173.13,105.39,10.52,63.02,336.06,33.27,35.86,44.59,212.7,231.16,53.54,181,40.96,61.69,142.36,55.35,57.86,2162.31,59.83,145.15,117.89,41.91,136.81,164.99,322.63,95.17,224.01,212.33,52.26,68.28,164.76,63.97,409.76,86.2,310.48,55.64,337.54,80.03,38.1,18.86
4/18/2018 16:00:00,7295.24,44.46,96.44,53.6,76.39,59.09,19.56,166.36,249.59,196.51,106.98,172.41,105.35,10.36,62.9,334.52,33.27,35.98,44.63,206.32,231.1,53.61,181.19,40.66,60.79,143.01,55.23,54.73,2180.6,59.5,157.01,118.61,41.99,138.31,163.36,321.39,94.57,226.73,203.77,54.01,68.69,165.2,64.16,414.18,85.69,317.46,55.44,345.1,80.34,38.17,20.34
4/19/2018 16:00:00,7238.06,43.2,96.11,54.39,77.85,57.26,20.01,168.1,242.86,195.07,105.57,171.02,101.29,10.11,63.25,332.7,33.48,35.4,44.56,195.1,227.62,52.22,179.41,40.16,59.73,141.82,52.57,51.19,2158.95,59.22,154.24,117.75,41.01,137.62,159.55,315.83,89.85,222.95,190.39,51.42,67.68,164.47,64.01,409.37,84.14,315.55,55.03,330,79.68,37.38,20.4
4/20/2018 16:00:00,7146.13,41.43,95,53.65,76.37,57.18,19.35,166.28,237.12,193.56,102.48,171.48,99.96,9.99,63.09,327.77,33.21,35.34,44.09,193.02,225.24,51.53,178.13,39.96,58.22,144.15,51.44,51.09,2131.37,58,152.09,116.84,40.11,137.48,158.15,314.25,89.76,221.48,191.91,50.62,66.3,165.08,64.02,406.06,83.01,310.94,53.26,324.49,78.73,37.02,20.01
4/23/2018 16:00:00,7128.6,41.31,95.35,53.37,75.89,55.97,18.89,165.84,233.45,193.35,102.58,171.38,98.09,10.04,62.29,318.69,33.87,35.52,44.25,191.32,225.3,51.1,180.3,39.95,57.68,142.29,50.53,50.18,2133.69,58.16,149.28,117.1,40.35,137.63,158.69,316.01,88,222.58,191.86,49.02,66.23,164.2,64.09,407.58,82.6,309.97,52.16,330.46,78.21,36.74,20.11
4/24/2018 16:00:00,7007.35,40.74,93.12,51,73,55.3,18.9,159.69,228.39,192.51,101.44,174.88,98.42,10.09,62.58,307.02,33.35,35.12,43.74,194.05,217.89,51.45,178.57,39.75,56.53,140.95,49.94,48.72,2067.29,57.81,145.49,116.32,39.77,136.9,155.67,312,87.65,224.63,185.82,47.11,65.34,161.6,63.76,409.53,84.04,301.28,50.82,328.77,75.28,40.09,19.73
4/25/2018 16:00:00,7003.74,40.91,92.31,51.06,73.01,54.17,18.71,159.69,229,193.97,101.15,175.11,103,9.71,63.93,305.76,34.26,35.29,43.71,191.66,217.32,51.38,176.37,40.11,56.85,140.79,49.75,49.14,2077.61,57.71,145.99,116.7,39.68,137.24,155.15,316.17,87.77,227.67,186.67,47.6,64.82,161.08,63.52,410.21,83.74,300.35,49.81,336.13,74,39.56,20
4/26/2018 16:00:00,7118.68,41.06,94.26,52,75.9,56.31,19.03,174.16,230.42,195.26,103.26,172.93,102.72,11.04,64.1,313.98,33.33,35.3,44.21,195.68,221.91,53.05,185.18,40.36,57.33,140.54,50.47,50.49,2111.8,59.38,148.73,118.69,39.77,137.76,158.81,323.97,88.7,257.4,190.4,50.14,66.34,159.45,64.57,416.08,85.41,298.15,50.11,344.45,76.03,39.89,19.75
4/27/2018 16:00:00,7119.8,40.58,95.82,51.5,78.63,56.58,19.61,173.59,232.78,196.58,101.71,172.93,102.51,11.11,64.52,311.76,31.81,35.59,44.71,191.75,221.9,52.73,186.59,39.6,57.66,140.67,51.11,49.4,2141.72,58.36,149.01,119.88,39.93,137.42,156.05,313.05,87.68,263.29,187.26,47.52,65.79,157.36,64.16,421.15,85.19,263.33,50.79,341.17,74.13,39.96,20.09
4/30/2018 16:00:00,7066.27,41.32,93.52,50.87,78.31,56.23,19.59,172,229.42,197.16,100.94,174.66,101.43,10.88,60.51,312.46,31.39,35.53,44.29,188.45,221.6,51.62,184.79,39.32,56.38,138.52,51.01,49.67,2178,57.57,146.93,118.08,39.5,136.68,153.16,303.68,87.35,256.07,185.06,45.98,66.35,157.68,64.17,420.79,85.51,271.29,51.41,339.61,74.61,40.06,19.8
5/1/2018 16:00:00,7130.7,42.28,95,51.87,79.11,56.79,19.99,173.86,230.38,196.55,99.13,171.94,103.4,11.13,59.43,313.3,32.06,36.14,44.83,191.44,224.08,53.33,187.24,39.13,55.7,138.35,50.82,50.91,2179.39,58.13,149.18,118.8,38.99,137.6,152.48,301.22,88.86,258.76,190.39,46.79,67.8,156.5,64.71,423.03,86.07,279.4,52.19,339.46,74.81,40.34,19.95
5/2/2018 16:00:00,7100.9,44.14,93.51,51.22,78.48,56.58,20.08,176.07,228.74,194,97.23,174.83,102.96,10.97,56.97,313.36,31.3,35.54,43.86,190.34,221.1,52.31,185.93,38.95,54.2,136.89,50.26,50.53,2149.82,56.7,149.67,122.06,37.89,134.16,149.47,296.14,88.3,259.5,189.52,45.89,68.39,156.38,65.56,424.09,86.01,274.78,50.95,333.25,71.73,39.97,19.79
5/3/2018 16:00:00,7088.15,44.22,94.07,51.19,78.6,58.25,18.96,174.02,225.25,193.01,97.6,175.37,103.6,10.93,55.92,311.69,31.01,35.82,44.44,192.75,226.05,52.28,186.38,39.12,54.95,137.25,50.31,50.71,2152.21,56.13,149.41,123.1,37.57,134.64,149.64,292.41,87.91,258.94,189.43,46.62,66.82,157.02,64.47,398.13,86.49,271.36,49.84,330.59,73.45,40.25,19.7
5/4/2018 16:00:00,7209.62,45.96,95.16,52.41,79.05,59.77,19.61,176.61,230.52,195.19,98.99,177.46,104.69,11.28,57.26,320.09,31.96,35.58,45.3,195.51,228.51,52.78,189.45,39.22,58.01,137.76,52.49,52.56,2175.71,57.68,153.47,125.36,38.9,135.85,149.39,291.25,90.27,259.51,195.47,47.58,69.84,159.16,65.12,403.88,87.72,276.07,50.31,329.97,73.99,40.8,19.99
5/7/2018 16:00:00,7265.21,46.29,96.22,52.74,80.01,62.17,20.18,177.97,235.97,193.06,98.23,174.48,104.51,11.59,56.54,326.26,32.39,35.97,45.73,194.88,230.99,53.33,189.56,39.38,58.83,138.02,53.01,52.59,2194.96,57.45,155.13,125.57,38.69,136.64,149.5,288.54,90.5,263.17,193.48,48.48,70.37,159.22,66.18,394.16,89,278.1,51.11,339.31,74.67,41.07,20.17
5/8/2018 16:00:00,7266.9,46.51,95.81,52.7,79.62,62.6,20.13,178.92,238.85,194.48,96.79,169.28,105.46,11.61,55.58,326.89,30.59,35.66,45.71,193.87,234.56,53.63,190.17,38.66,58.76,138.08,52.86,53.45,2161.6,57.67,154.2,125.77,38.58,139.31,148.27,285.86,91.42,265.74,194.86,48.57,69.61,158.46,67.27,388.34,89.05,271.01,51.63,333.44,75.72,40.9,20.19
5/9/2018 16:00:00,7339.91,46.84,96.94,54.14,80.4,63.95,20.46,182.66,238.05,196.04,96.16,169.43,107.54,11.95,56.32,330.3,30.73,36.16,46.04,197.95,239.74,54.34,192.67,37.63,58.48,139.48,53.17,54.13,2183.59,57.04,154.09,127.04,38.77,137.9,149.07,284.6,92.62,265.41,199.72,51.01,71.31,161.47,68.87,388.17,90.83,270.13,51.99,325.31,77.01,41.76,20.75
5/10/2018 16:00:00,7404.98,47.51,97.91,54.88,80.45,65.03,20.33,185.53,243.51,195.45,97.27,166.39,109.97,12.13,56.85,329.6,31.56,36.01,46.3,201.07,241.15,54.98,194.3,37.83,59.04,141.02,54.97,55.53,2080.02,57.65,156.13,127.39,39.1,138.57,151.01,288.9,93.34,265.2,204.01,52.66,72.9,159.96,68.63,398.66,91.19,272.83,53.38,316.63,79.19,42.23,20.94
5/11/2018 16:00:00,7402.88,47.15,97.7,54.91,80.15,63.63,20.07,186.99,243.38,195.76,97.43,167.98,109.25,11.95,56.39,326.46,31.9,36.4,45.93,198.8,241.88,54.67,194.2,38.38,59.24,141.08,55.23,54.84,2071.99,57.27,156.12,127.34,39.23,139.82,155.97,306.94,92.6,269.62,201.55,51.82,71.7,159.29,67.44,401.89,91.02,272.81,53.54,309.01,79.2,42.25,21.03
5/14/2018 16:00:00,7411.32,47.04,98.03,55.01,80.08,63.84,19.46,186.64,244.76,195.88,97.15,168.06,110.64,12.23,56.46,328.53,32.14,36.42,45.7,201.94,238.37,54.9,192.59,38.53,59.28,141.02,56.74,55.26,2072.02,57.13,155.4,126.68,39.22,139.35,157.46,309.54,93.87,272.85,204.03,53,71.7,161.03,66.7,397.95,89.89,272.84,53.91,298.58,78.81,42.19,20.97
5/15/2018 16:00:00,7351.63,46.61,97.32,53.96,78.81,61.39,18.95,184.32,241.58,195.48,96.8,168.49,109.21,12.45,56.37,326.13,32.01,36.24,45.48,199.93,236.6,53.92,189.77,38.15,59.04,141.07,55.64,54.09,2067.75,56.64,152.28,127.07,39.41,138.86,155.54,300.45,93.56,272.45,202.19,54.01,70.17,160.45,67.41,388.32,88.66,270.31,53.27,290.75,77.79,41.08,20.87
5/16/2018 16:00:00,7398.3,47.05,97.15,54.09,79.36,61.5,19.1,183.2,240.51,198.71,97.19,169.64,111.4,12.82,56.53,328.19,32.55,36.5,45.16,202.88,237.39,54.64,190.41,38.5,59.29,141.26,56.7,55.17,2074.59,57.15,153.68,128.02,39.52,140.44,156.16,303.21,94.77,271.26,206.91,56.5,70.33,160.67,66.59,385.76,88.95,272.33,53.2,305.13,77.82,41.03,21.09
5/17/2018 16:00:00,7382.47,46.75,96.18,53.93,79.09,61.93,18.97,183.76,239.45,199.6,97.92,170.77,110.33,12.82,56.68,325.22,32.41,36.44,43.46,202.38,236.85,54.81,189.78,38.89,58.06,140.85,56.95,53.96,2089.11,57.2,152.64,127.99,39.52,138.29,156.34,308,95.04,272.89,203.33,54.7,71.66,160.7,66.67,381.93,88.9,268.17,49.23,298.85,79.19,41.52,21.17
5/18/2018 16:00:00,7354.34,46.58,96.36,53.32,78.72,61.49,18.97,182.68,235.99,199.6,97.51,173.89,110.54,12.82,56.93,324.18,32.72,36.33,43.21,202.38,238.09,54.81,190.54,38.88,56.79,142.02,57.51,49.51,2066.34,57.2,152.93,128.91,39.65,138.29,157.24,301.81,94.88,272.09,195.49,53.39,71.99,159.78,67.25,381.93,89.25,268.17,49.27,295.37,80.79,41.8,21.25
5/21/2018 16:00:00,7394.04,46.91,97.6,53.98,79.27,61.06,18.97,184.49,239.05,199.62,99.51,175.96,110.41,12.99,57.19,331.82,32.34,36.79,43.75,202.51,238.1,54.32,191.69,38.79,56.45,144.08,57.71,50,2071.56,57.34,154.46,128.84,39.34,138.8,156.22,296.6,95.3,276.18,199.87,55.48,71.45,161.38,68.9,388.75,89.43,266.55,46.72,290.6,81.25,42.01,21.34
5/22/2018 16:00:00,7378.46,46.79,97.5,53.49,79.07,60.68,18.33,183.8,238.49,198.97,99.93,172.34,110.86,12.98,57.18,331.62,32.51,37.05,43.65,202.54,238.79,54.45,190.54,38.93,56.58,144.44,57.39,50.25,2077.19,56.96,151.54,128.38,39.43,137.78,156.28,294.68,95.71,267.45,202.98,59.03,71.35,160.86,68.11,383.19,89.27,267.66,47.08,294.76,80.62,42.05,21.16
5/23/2018 16:00:00,7425.96,47.09,98.66,53.98,80.09,61.89,18.6,186.9,240.56,198.14,100.45,173.8,111.07,13.1,57.02,344.72,31.88,36.84,43.68,200.2,243.91,55.21,196.23,38.61,56.98,144.87,58.82,50.34,2085.25,57.49,152.9,129.36,39.45,137.59,156.98,295.31,94.39,271.24,203.31,59.97,71.74,160.11,69.01,384.42,90.33,274.09,46.51,304.79,81.08,42.33,21.18
5/24/2018 16:00:00,7424.43,47.04,98.31,53.96,80.15,61.92,18.52,185.93,243.53,198.89,100.18,174.65,110.75,13.41,56.98,349.29,31.63,36.88,43.57,200.83,245.15,54.75,197.79,38.64,57.06,144.64,59.08,50.77,2088.28,57.68,152.6,130.27,39.56,137.87,156.97,294.61,95.04,268.64,204.37,61.49,70.8,160.01,69.72,387,88.56,268.43,44.61,314.93,81.55,42.23,21.48
5/25/2018 16:00:00,7433.85,47.15,98.36,53.78,80.51,62.32,18.59,184.92,250.03,198.36,100.31,176.3,111.56,13.54,56.59,351.29,31.75,37.04,43.26,201.1,243.56,55.44,197.09,38.28,57.77,144.24,59.96,50.85,2110.62,57.92,152.19,130.65,39.58,137.97,157.5,293.74,95.45,268.29,202.03,61.35,71.46,159.6,69.76,388.05,88.32,270.2,45.71,314.7,80.96,42.24,21.56
5/29/2018 16:00:00,7396.59,46.98,98.01,53.02,80.64,62.15,18.92,185.74,249.69,196.74,101.1,176.47,110.94,13.36,56.62,349.73,31.51,36.38,42.97,195.6,242.19,55.32,196.7,37.85,57.4,141.89,58.23,52.02,2076.03,57.23,151.54,129.93,39.33,134.55,155.24,296.5,94.39,269.15,200.28,62.62,70.64,158.68,69.28,396.1,87.78,266.36,46.06,297.71,80.73,42.01,21.41
5/30/2018 16:00:00,7462.45,46.88,98.95,53.39,81.24,63.25,19.45,187.67,249.4,199.64,101.83,178.36,111.85,13.82,56.33,353.54,31.48,36.86,42.85,197.1,247.4,55.68,201.1,38.59,58.84,144.03,58.39,51.59,2098,57.48,153.22,130.63,39.68,136.27,156.64,300.89,94.98,273.56,201.83,62.57,70.69,165.49,69.89,401.29,87.5,266.94,45.4,302.27,81.6,42.16,21.88
5/31/2018 16:00:00,7442.12,46.88,98.84,54.25,81.48,63.25,18.98,187.67,252.07,198.24,100.25,179.94,111.91,13.82,55.7,351.6,31.18,37.03,42.71,196.65,249.28,55.68,201.1,38.27,58.84,141.61,58.12,50.78,2108.92,57.48,153.22,130.02,39.68,135.36,156.64,300.89,94.98,273.56,198.18,57.59,70.91,162.9,69.36,396.85,87.5,261.04,45.4,302.27,82.07,42.45,21.55
6/1/2018 16:00:00,7554.33,47.56,100.79,55.98,82.08,64.41,19.45,193.99,256.34,197.13,100.25,177.96,114.8,14.4,56.87,359.93,31.26,36.81,43.66,202.16,251.31,57.08,204.08,38.79,57.65,143.69,58.61,52.24,2128.94,56.91,159.75,132.73,39.56,138.34,152.05,306.88,98.4,272.48,202.68,58.74,73.03,167.53,69.73,399.21,89.46,261.87,46.5,296.66,83.25,43.21,21.81
6/4/2018 16:00:00,7606.46,47.96,101.67,56.96,83.26,66.21,19.78,193.28,258.37,198.62,100.12,178.24,115.74,14.85,57.12,361.81,31.29,36.75,43.58,203.92,253.34,56.83,207,38.85,58.42,143.74,58.71,52.29,2125.8,57.07,159.31,134.25,39.78,138.69,149.65,312.09,99.98,277.72,204.59,59.1,72.79,170.3,69.36,400.94,89.68,267.98,47.48,307.65,84.57,43.42,21.56
6/5/2018 16:00:00,7637.86,48.33,102.19,56.98,84.82,66.27,19.41,192.94,259.26,197.84,100.21,177.44,117.66,14.85,57.16,365.8,31.08,36.47,43.67,209.32,252.7,56.53,208.23,38.45,57.92,143.48,58.98,52.91,2140.99,55.68,164.12,134.07,39.26,138.22,145.72,311.85,100.64,275.82,201.84,59.41,72.77,170.46,67.95,395.57,90.3,265.95,47.67,307.02,85.05,43.69,21.56
6/6/2018 16:00:00,7689.24,48.5,102.49,56.84,84.79,66.29,21.3,191.34,263.52,197.66,100.83,180.24,118.11,15.67,57.6,367.45,32.27,36.61,44.26,213.61,253.95,57.03,209.5,38.66,57.92,144.57,59.84,52.53,2153.78,57.17,164.46,136.1,39.49,141.57,145.97,315.13,102.1,279.13,199.61,59.42,74.79,173.54,67.66,395.51,91.43,275.09,47.59,315,85.21,44.12,21.78
6/7/2018 16:00:00,7635.07,48.37,100.88,56.19,84.47,65.72,21.07,188.18,264.68,202.57,101.16,179.62,117.24,14.89,57.82,361.4,32,36.36,43.65,207.56,247.51,55.88,206.26,38.83,57.67,145.61,60.64,51.25,2131.98,57.14,161.78,134.58,39.32,139.44,145.75,308.72,101.96,282.76,188.83,59.63,73.95,171.74,66.17,397.42,90.12,278.19,47.93,288.85,83.27,44.08,21.92
6/8/2018 16:00:00,7645.51,47.93,101.63,56.04,84.2,65.57,21.18,189.1,257.97,203.76,102.49,183.57,115.74,15.25,57.8,360.57,32.08,36.42,43.48,207.45,251.21,55.05,206.26,38.99,58.47,145.39,60.26,51.15,2136.54,56.6,161.53,135.35,39.78,138.38,150.55,308.1,101.06,283.13,188.03,61.39,74.29,170.97,66.44,403.35,90.51,277.26,48.72,288.8,84.34,44.07,22.36
6/11/2018 16:00:00,7659.93,47.81,101.05,56.5,84.46,65.16,22.14,191.54,260.83,204.5,103.21,185.44,115.28,15.73,57.99,361.45,32,36.37,43.69,209.86,251,54.52,206.36,39.28,59.88,145.4,59.93,49.89,2124.29,56.48,163.57,134.08,40.23,139.14,148.63,311.95,101.39,284.78,183.71,61.39,75,170.63,66.24,404.23,90.59,283.06,50.64,297.73,83.89,44.25,22.43
6/12/2018 16:00:00,7703.79,48.07,101.31,56.97,84.94,65.65,22.85,192.4,261.43,204.88,104.48,181.73,115.41,15.85,58.09,363.83,32.38,36.16,43.94,209.34,252.59,54.82,207.49,38.59,60.12,145.77,59.79,50.86,2132,56.48,164.97,139.3,40.43,139.86,150.99,309.53,102.02,284.78,186.93,60.55,75.94,170.22,69.14,405.33,90.79,290.98,51.49,301.14,85.02,44.51,22.25
6/13/2018 16:00:00,7695.7,47.68,100.85,56.74,85.24,65.6,22.99,192.41,263.58,204.11,105.27,183.55,114,16.32,58.68,379.93,32.32,36.18,44.01,213.75,256.13,55.03,207.79,38.6,60.1,145.36,59.22,50.98,2106.36,56.21,163.49,140.34,40.14,138.35,151.94,308.28,101.05,281.65,184.59,60.05,76.67,170.48,71.02,392.69,90.47,285.02,51.04,291,85.27,44.58,22.04
6/14/2018 16:00:00,7761.04,47.7,101.42,57.61,86.19,66.73,23.85,196.81,268.46,205.12,105.13,183.55,114.72,16.25,59.53,392.87,33.82,36.48,44.69,215.89,258.1,55.54,209.08,38.98,60.67,144.76,59.46,49.69,2123.06,57.02,165.17,139.82,40.4,138.75,154.99,315.67,101.7,281.89,181.17,59.18,77.71,168.86,71.85,396.74,90.87,295.61,51.01,305,85.61,44.94,21.96
6/15/2018 16:00:00,7746.38,47.21,100.13,57.61,85.8,66.32,23.88,195.85,270.23,207.32,107.61,184.3,115.89,16.34,60.01,391.98,33.88,36.41,44.25,214.82,251.82,55.11,208.96,39.94,61.61,143.83,59.86,49.31,2141.45,57.11,163.5,139.57,40.82,138.83,155.02,315.3,101.5,282.93,178.41,58.23,77.41,169.83,71.53,398.76,90.57,297.2,50.98,303.82,85.31,45.02,22.22
6/18/2018 16:00:00,7747.03,47.19,100.86,58.67,86.19,66.27,24.72,198.31,264.5,206.21,105.38,184.61,114.39,17.11,60.36,390.4,32.58,36.1,44.21,211.1,255.69,53.22,209.16,39.59,60.87,143.56,59.2,48.32,2145.22,57.22,163.56,138.99,40.18,138.67,151.69,315.61,101.09,282.11,174.2,58.45,77.87,169.2,70.61,401.69,90.48,295.25,50.47,294.58,85.85,45.18,22.04
6/19/2018 16:00:00,7725.59,46.42,100.86,58.4,86.74,65.04,23.5,197.49,260.95,207.53,105.96,185.07,113.66,16.69,60.54,404.98,32.81,35.94,43.82,206.18,251.74,52.93,210.61,39.15,62.14,141,58.7,48.55,2139.26,57.43,162.87,138.6,40.34,136.58,154.5,327.07,100.06,282.01,173.35,59.25,77.24,166.96,70.32,401.76,89.2,292.99,49.84,295.26,84.52,44.92,21.61
6/20/2018 16:00:00,7781.52,46.63,101.87,58.49,87.5,65.58,24.15,202,261.22,207.98,105.81,183.68,114.24,16.52,60.34,416.76,33.39,36.13,43.74,205.5,251.24,53.46,213.52,39.44,63.04,140.3,58.79,48.58,2145.77,52.22,162.48,137.79,40.76,135.99,157.63,336.93,101,284.18,174.54,58.95,76.84,167.21,71.81,410.72,90.31,290.34,50.98,296.48,85.95,45.2,21.62
6/21/2018 16:00:00,7712.95,46.37,101.14,57.88,86.51,64.28,23.17,201.5,259.65,209.96,107.24,185.79,112.11,15.65,60,415.44,32.79,35.15,43.16,204.24,248.83,52.19,209.8,39.03,62.57,137.84,58.75,48.99,2122.49,50.62,162.36,138.21,40.74,133.73,156.57,329.04,99.16,287.07,176.05,59.44,76.05,168.22,70.9,419,89.23,291.86,50.84,287.37,85.97,44.9,21.35
6/22/2018 16:00:00,7692.82,46.23,100.41,57.77,85.78,62.74,22.24,201.74,259.71,211.1,108.37,185.01,112.38,15.8,60.79,411.09,33.81,35.06,43.2,206.37,243.63,52.5,205.98,40,63.21,137.86,58.5,47.96,2102.85,51.24,161.07,139.09,41.3,132.61,159.19,331.97,99.09,286.16,174.7,57.1,75.98,168.42,69.2,418.86,88.12,299.3,51.88,290.86,85.12,43.87,21.59
6/25/2018 16:00:00,7532.01,45.54,98.39,56.24,83.16,59.78,22.2,196.35,252.42,211.75,108.99,183.95,110.19,15.11,59.73,384.48,33.12,34.97,42.29,196.65,239.68,50.71,201.74,40.5,63.32,137.9,57.05,46.71,2050.52,50.66,157.83,136.63,41.45,129.1,154.76,327.11,98.15,280.32,171.01,53.16,74.7,166.49,67.45,418.57,86.52,295.53,49.67,288.27,82.19,43.34,21.36
6/26/2018 16:00:00,7561.63,46.11,99.08,55.92,84.55,60.5,22.8,199,251.54,210.09,108.05,186.19,111.51,15.5,59.7,399.39,32.78,34.88,42.55,197.97,242.25,49.67,202.11,40.19,63.21,137.87,56.45,46.67,2040.38,50.38,160.93,135.09,41.18,129.43,151.5,327.23,98.71,281.04,173.93,54.59,75.27,165.55,67.96,429,86.41,299.3,50,298.35,82.32,43.53,21.39
6/27/2018 16:00:00,7445.09,46.04,97.54,55.2,83.03,58.93,22.97,195.84,247.11,210.03,108.27,186.51,108.78,14.97,59.34,390.39,32.29,34.55,42.33,193.9,237.68,48.76,198.22,39.61,62.69,137.04,55.17,45.25,2001.5,49.84,158.8,133.07,40.99,126.94,147.5,336.61,96.5,272.84,169.8,52.26,73.42,163.19,67.04,425.57,84.57,296.04,48.77,285.35,80.67,42.86,21.26
6/28/2018 16:00:00,7503.68,46.38,98.63,55.71,85.07,60.22,23.33,196.23,244.9,208.71,108.68,185.99,109.1,15.31,59.86,395.42,32.63,34.9,42.94,193.58,239.81,49.25,204.02,39.71,62.65,137.03,55.9,45.29,2019.49,48.54,161.24,134.25,40.9,125.26,147.59,341.82,95.95,276.26,170.87,53.14,76.01,163.86,68.31,427.05,84.99,295.05,49.33,296.8,82.48,43.1,21.2
6/29/2018 16:00:00,7510.3,46.28,98.61,55.78,84.99,59.23,22.86,194.32,242.64,208.98,108.87,185.15,110.25,14.99,59.75,391.43,32.81,35.11,43.03,197.97,243.81,49.71,204.31,40.01,62.82,137.91,56.12,46.19,2027.09,48.85,159.49,134.14,41,126.6,169.96,344.99,95.92,273.57,172.85,52.44,76.32,163.92,68.49,429.89,85.57,293.21,50.53,298.93,83.27,43.31,21.26
7/2/2018 16:00:00,7567.69,46.8,100.01,56.37,85.69,60.56,22.34,197.36,242.05,207.99,109.53,185.36,110.24,15.16,59.91,398.18,33.17,34.82,42.81,195.25,243.26,50.2,205.44,40,62.09,138.64,56.18,45.68,2047.94,49.06,162.7,134.86,40.86,126.49,169.61,351.14,96.31,274.52,173.05,54.48,77.28,163.99,69.81,428.21,86.4,293.91,50.13,295.7,83.89,43.77,21.42
7/3/2018 13:00:00,7502.67,45.98,99.05,55.14,84.7,59.21,20.72,192.73,239.29,207.12,108.8,184.59,108.91,15,59.14,390.52,33.09,34.76,42.67,191.47,242.01,49.47,204.76,40.67,62.64,138.76,55.33,44.8,2060.23,48.77,161.86,133.66,40.81,124.52,167.73,353.86,94.51,276.78,167.25,51.48,75.88,161.12,69.89,426.24,86.27,299.51,49.92,297.43,83.27,43.81,21.28
7/5/2018 16:00:00,7586.43,46.35,99.76,56.21,84.99,60.68,20.61,198.45,245.4,209.14,109.55,183.53,111.51,15.5,60.06,398.39,33.12,34.93,42.56,195.99,244.18,50.75,205.06,42.04,63.95,138.74,57.38,45.44,2069.15,48.61,162.46,133.71,41.86,126.49,169.49,360.95,96.4,279.73,171.82,52.84,76.19,160.3,69.49,440.15,87.17,296.18,51.25,304.46,84.59,44.46,21.45
7/6/2018 16:00:00,7688.39,46.99,101.16,57.01,85.53,61.83,20.59,203.23,247.68,209.62,109.56,183.34,112.71,16.36,61.14,408.25,33.58,35.18,42.71,197.32,248.19,51.37,208.15,42.48,64.43,139.51,57.84,46.13,2086.93,48.98,165.15,134.22,42.35,127.66,173.45,369.59,97.2,282.95,173.86,53.23,77.19,160.43,70.39,445.7,88.18,304.43,52.24,312.91,85.94,44.88,21.67
